date,location,count,sky_cov,air_temp_daymean_month_mean,air_temp_daymax_month_mean,air_temp_daymin_month_mean,air_temp_daymax_month_max,air_temp_daymin_month_min,wind_speed_month_mean,wind_speed_daymax_month_max,sunshine_duration,precipitation_month_sum,precipitation_daymax_month_max
2009-02-01,Zülpicher Straße,91075,6.86,3.14,6.16,0.03,2.57,12.0,18.0,-7.5,29.4,70.0,17.6
2009-03-01,Zülpicher Straße,107262,5.83,6.09,10.45,1.72,2.52,16.3,19.1,-3.5,91.1,103.7,22.0
2009-04-01,Zülpicher Straße,146057,4.42,13.25,19.13,6.85,2.17,25.2,12.8,-1.0,187.3,78.4,33.0
2009-05-01,Zülpicher Straße,159319,5.1,14.54,20.14,8.05,2.35,29.5,16.0,2.1,198.8,63.4,17.7
2009-06-01,Zülpicher Straße,160123,5.08,15.91,21.31,9.98,2.37,28.3,15.6,4.7,189.1,73.6,15.2
2009-07-01,Zülpicher Straße,176262,5.34,19.08,24.85,13.59,2.39,30.8,16.3,8.8,193.6,82.7,12.6
2009-08-01,Zülpicher Straße,218211,3.98,19.19,25.56,12.27,2.13,34.6,19.0,6.7,240.3,38.5,13.9
2009-09-01,Zülpicher Straße,185618,4.62,15.41,21.02,9.7,2.1,28.6,14.8,5.0,157.9,35.5,11.2
2009-10-01,Zülpicher Straße,127759,5.48,9.87,14.52,4.82,2.29,24.6,17.3,-5.6,92.6,58.0,9.9
2009-11-01,Zülpicher Straße,105815,6.42,9.6,12.35,6.38,2.73,17.3,17.8,0.6,42.8,95.0,21.7
2009-12-01,Zülpicher Straße,59034,6.2,2.48,5.19,-0.7,2.45,12.2,15.2,-15.4,53.8,82.1,11.5
